,21.453,22.953,24.453,25.953,27.453,28.953,30.453,31.953,33.453,34.953,36.453,37.953,39.453,40.953,42.453,43.953,45.453,46.953
11.1,0.5677083333333334,0.5677083333333334,0.5677083333333334,0.5677083333333334,0.5677083333333334,0.5625,0.875,0.5833333333333334,0.5677083333333334,0.25,0.5677083333333334,0.5677083333333334,0.5677083333333334,0.5677083333333334,0.5677083333333334,0.5677083333333334,0.5677083333333334,0.5677083333333334
11.299999999999999,0.5,0.5,0.5,0.5,0.5,0.75,0.25,0.5,0.25,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5
11.5,0.5305555555555556,0.5305555555555556,0.5305555555555556,0.5305555555555556,0.8333333333333334,0.5305555555555556,0.75,0.5,0.1,0.75,0.25,0.5305555555555556,0.5305555555555556,0.5305555555555556,0.5305555555555556,0.5305555555555556,0.5305555555555556,0.5305555555555556
11.7,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.16666666666666666,0.625,0.75,0.375,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4791666666666667
11.9,0.5773809523809524,0.5773809523809524,0.5773809523809524,0.5773809523809524,0.25,0.8333333333333334,0.75,0.125,0.8333333333333334,0.5,0.75,0.5773809523809524,0.5773809523809524,0.5773809523809524,0.5773809523809524,0.5773809523809524,0.5773809523809524,0.5773809523809524
12.1,0.6347470238095237,0.6347470238095237,0.6347470238095237,0.6347470238095237,0.5,0.4166666666666667,0.7916666666666666,0.8125,0.35714285714285715,0.7,0.75,0.6347470238095237,0.75,0.6347470238095237,0.6347470238095237,0.6347470238095237,0.6347470238095237,0.6347470238095237
12.299999999999999,0.5959821428571429,0.5959821428571429,0.5959821428571429,0.5959821428571429,0.625,0.5625,0.4166666666666667,0.6428571428571429,0.6875,0.16666666666666666,0.5959821428571429,0.8333333333333334,0.8333333333333334,0.5959821428571429,0.5959821428571429,0.5959821428571429,0.5959821428571429,0.5959821428571429
12.5,0.7059027777777778,0.7059027777777778,0.7059027777777778,0.75,0.7059027777777778,0.9166666666666666,0.55,0.7222222222222222,0.5833333333333334,0.625,0.75,0.7059027777777778,0.75,0.7059027777777778,0.7059027777777778,0.7059027777777778,0.7059027777777778,0.7059027777777778
12.7,0.6404761904761904,0.6404761904761904,0.6404761904761904,0.6404761904761904,0.75,0.6428571428571429,0.5,0.5,0.7,0.75,0.6404761904761904,0.6404761904761904,0.6404761904761904,0.6404761904761904,0.6404761904761904,0.6404761904761904,0.6404761904761904,0.6404761904761904
