w,BMI,q_fused2d
11.0,32.0,0.5608543020131372
11.045112781954888,32.0,0.5628710780238685
11.090225563909774,32.0,0.5648878540345997
11.135338345864662,32.0,0.5588936847132505
11.180451127819548,32.0,0.5510912263384827
11.225563909774436,32.0,0.5435110430562449
11.270676691729323,32.0,0.5359308597740071
11.31578947368421,32.0,0.5320531159317332
11.360902255639097,32.0,0.5352188606739432
11.406015037593985,32.0,0.5383846054161534
11.451127819548873,32.0,0.5415503501583636
11.496240601503759,32.0,0.5455401911540442
11.541353383458647,32.0,0.5759942887921337
11.586466165413533,32.0,0.6088495455780917
11.631578947368421,32.0,0.6418056487679319
11.676691729323307,32.0,0.6748323444404875
11.721804511278195,32.0,0.6619693262450397
11.766917293233083,32.0,0.5999264497123292
11.81203007518797,32.0,0.537476229176667
11.857142857142858,32.0,0.47502600864100253
11.902255639097744,32.0,0.4195800733720759
11.947368421052632,32.0,0.4963360942948254
11.992481203007518,32.0,0.5729748533673913
12.037593984962406,32.0,0.6496136124399602
12.082706766917294,32.0,0.7255719058837686
12.12781954887218,32.0,0.7449375329290763
12.172932330827068,32.0,0.7294999279359562
12.218045112781954,32.0,0.7138085518334116
12.263157894736842,32.0,0.69693291055355
12.308270676691729,32.0,0.6847630901254219
12.353383458646617,32.0,0.6935555625822835
12.398496240601503,32.0,0.7012039419219726
12.443609022556391,32.0,0.7086071584508391
12.488721804511279,32.0,0.7160103749797058
12.533834586466165,32.0,0.698781504284144
12.578947368421053,32.0,0.6729409632530501
12.62406015037594,32.0,0.6471004222219571
12.669172932330827,32.0,0.6211952565441212
12.714285714285714,32.0,0.6149722049575217
12.759398496240602,32.0,0.6522669826663829
12.804511278195488,32.0,0.6895617603752429
12.849624060150376,32.0,0.7268772663793621
12.894736842105264,32.0,0.7641991503204837
12.93984962406015,32.0,0.7437042109533345
12.984962406015038,32.0,0.715764992115473
13.030075187969924,32.0,0.6880999229059193
13.075187969924812,32.0,0.6604348536963648
13.1203007518797,32.0,0.630750543950642
13.165413533834586,32.0,0.5991607665786147
13.210526315789473,32.0,0.5675709892065877
13.25563909774436,32.0,0.5359812118345593
13.300751879699249,32.0,0.5056993810114
13.345864661654135,32.0,0.5294670134611514
13.390977443609023,32.0,0.5532346459109039
13.436090225563909,32.0,0.5771144883249372
13.481203007518797,32.0,0.6012000490068217
13.526315789473685,32.0,0.6214579154531175
13.571428571428571,32.0,0.6389817145882773
13.616541353383457,32.0,0.6566091436536649
13.661654135338345,32.0,0.6742365727190531
13.706766917293233,32.0,0.6871440299799294
13.75187969924812,32.0,0.6733130403274303
13.796992481203008,32.0,0.6594864470270334
13.842105263157894,32.0,0.6456598537266367
13.887218045112782,32.0,0.6318308617715378
13.93233082706767,32.0,0.629022753306522
13.977443609022556,32.0,0.6305740142471633
14.022556390977444,32.0,0.6321252751878046
14.06766917293233,32.0,0.6335949115087505
14.112781954887218,32.0,0.6403400548063015
14.157894736842106,32.0,0.6604420314073496
14.203007518796992,32.0,0.6803786078597207
14.248120300751879,32.0,0.7001994042080186
14.293233082706767,32.0,0.7200202005563173
14.338345864661655,32.0,0.691443884255194
14.38345864661654,32.0,0.6540391861121652
14.428571428571429,32.0,0.6166344879691349
14.473684210526315,32.0,0.579229789826106
14.518796992481203,32.0,0.5567969960114649
14.563909774436091,32.0,0.5553935248903452
14.609022556390977,32.0,0.5539900537692255
14.654135338345863,32.0,0.5529963143046174
14.699248120300751,32.0,0.5523667807569088
14.74436090225564,32.0,0.5530693065241543
14.789473684210526,32.0,0.5540845397497283
14.834586466165414,32.0,0.5564537138237216
14.8796992481203,32.0,0.5588228878977144
14.924812030075188,32.0,0.5598963226233367
14.969924812030076,32.0,0.5615396271728406
15.015037593984962,32.0,0.5635322217651633
15.060150375939848,32.0,0.565524816357486
15.105263157894736,32.0,0.5700393189677637
15.150375939849624,32.0,0.5894332548045906
15.195488721804512,32.0,0.6088271906414175
15.240601503759398,32.0,0.6282175102147471
15.285714285714285,32.0,0.6475807078118534
15.330827067669173,32.0,0.6686039185370185
15.37593984962406,32.0,0.690396403638601
15.421052631578947,32.0,0.7110719891528462
15.466165413533833,32.0,0.7314039132556032
15.511278195488721,32.0,0.7505414003730406
15.556390977443609,32.0,0.76528349905325
15.601503759398497,32.0,0.7788654870459353
15.646616541353383,32.0,0.7924474750386201
15.69172932330827,32.0,0.8059432265635016
15.736842105263158,32.0,0.7714895674105507
15.781954887218046,32.0,0.7265815021530523
15.827067669172932,32.0,0.6816734368955555
15.87218045112782,32.0,0.6363402128463147
15.917293233082706,32.0,0.6121697918604864
15.962406015037594,32.0,0.6223288597754819
16.007518796992482,32.0,0.6324810100748635
16.05263157894737,32.0,0.6426204780789524
16.097744360902254,32.0,0.6527599460830404
16.142857142857142,32.0,0.6631372967401907
16.18796992481203,32.0,0.6736213256853825
16.233082706766915,32.0,0.6841053546305733
16.278195488721806,32.0,0.6945893835757658
16.32330827067669,32.0,0.696126451777389
16.36842105263158,32.0,0.6893229699630394
16.413533834586467,32.0,0.68251948814869
16.45864661654135,32.0,0.6755841685237225
16.50375939849624,32.0,0.670550662285027
16.548872180451127,32.0,0.6899176214956703
16.593984962406015,32.0,0.7092845807063135
16.639097744360903,32.0,0.7278761785632225
16.684210526315788,32.0,0.7464193163355215
16.729323308270676,32.0,0.7033176456581347
16.774436090225564,32.0,0.626264029244586
16.81954887218045,32.0,0.5486794016929236
16.86466165413534,32.0,0.4710947741412613
16.909774436090224,32.0,0.4268740600800308
16.954887218045112,32.0,0.5034317989897188
17.0,32.0,0.5799895378994068
17.045112781954888,32.0,0.6565472768090946
17.090225563909776,32.0,0.7314351201433581
17.13533834586466,32.0,0.6837579757300574
17.18045112781955,32.0,0.6022414620602761
17.225563909774436,32.0,0.5202683938919752
17.27067669172932,32.0,0.43788949950277467
17.315789473684212,32.0,0.387234727920581
17.360902255639097,32.0,0.3956908975431349
17.406015037593985,32.0,0.40505572846033505
17.451127819548873,32.0,0.4144205593775352
17.496240601503757,32.0,0.4237853902947345
17.541353383458645,32.0,0.45680526668330035
17.586466165413533,32.0,0.49226482968648005
17.63157894736842,32.0,0.5277243926896596
17.67669172932331,32.0,0.5649453737094239
17.721804511278194,32.0,0.5810139692125509
17.76691729323308,32.0,0.572353136979669
17.81203007518797,32.0,0.5641691898057176
17.857142857142858,32.0,0.5595618805737466
17.902255639097746,32.0,0.5558207994119505
17.94736842105263,32.0,0.5685380515834875
17.992481203007518,32.0,0.5840692750545188
18.037593984962406,32.0,0.6004663358484711
18.082706766917294,32.0,0.6168633966424235
18.127819548872182,32.0,0.6278222026191256
18.172932330827066,32.0,0.6358354858410245
18.218045112781954,32.0,0.643848769062924
18.263157894736842,32.0,0.6516726479270196
18.308270676691727,32.0,0.6465056351782039
18.353383458646615,32.0,0.5969694703826
18.398496240601503,32.0,0.547433305586996
18.44360902255639,32.0,0.49397014917959636
18.48872180451128,32.0,0.43887074626728195
18.533834586466163,32.0,0.44544427568579503
18.57894736842105,32.0,0.47141291269309826
18.62406015037594,32.0,0.49525023274434254
18.669172932330827,32.0,0.5190875527955869
18.714285714285715,32.0,0.5432046347515933
18.7593984962406,32.0,0.5683042227543282
18.804511278195488,32.0,0.5934038107570653
18.849624060150376,32.0,0.6185033987598023
18.894736842105264,32.0,0.645323443501699
18.93984962406015,32.0,0.5983638740794475
18.984962406015036,32.0,0.5415358836045658
19.030075187969924,32.0,0.4855214905226464
19.075187969924812,32.0,0.43145973118384695
19.120300751879697,32.0,0.4084912519202336
19.165413533834588,32.0,0.42352567052629897
19.210526315789473,32.0,0.4397348558449423
19.25563909774436,32.0,0.4560174640831233
19.30075187969925,32.0,0.4721726704833762
19.345864661654133,32.0,0.4805815917935029
19.390977443609025,32.0,0.48882980944697607
19.43609022556391,32.0,0.497078027100448
19.481203007518797,32.0,0.5050664374538931
19.526315789473685,32.0,0.5307585369477463
19.57142857142857,32.0,0.5696992527740942
19.616541353383457,32.0,0.6086399686004451
19.661654135338345,32.0,0.6467203617898927
19.706766917293233,32.0,0.6807328028132185
19.75187969924812,32.0,0.692343536443059
19.796992481203006,32.0,0.7036765982049062
19.842105263157894,32.0,0.714762840528539
19.887218045112782,32.0,0.7258490828521718
19.932330827067666,32.0,0.7032797011668606
19.977443609022558,32.0,0.6673067781880815
20.022556390977442,32.0,0.6313338552093084
20.06766917293233,32.0,0.5953609322305323
20.112781954887218,32.0,0.5814703432135757
20.157894736842103,32.0,0.6233272167948525
20.203007518796994,32.0,0.6651840903761359
20.24812030075188,32.0,0.7070539632879331
20.293233082706767,32.0,0.7489384604465694
20.338345864661655,32.0,0.7323379056897028
20.38345864661654,32.0,0.7054022736508486
20.42857142857143,32.0,0.6783602483558335
20.473684210526315,32.0,0.6513182230608228
20.518796992481203,32.0,0.6185248402052419
